Артикул;Наименование;Цена;Наличие;Ссылка на товар
код: 18583891;Набор буров SDS+ CONTRACTOR 7 шт, 5/6/8х110 мм, 6/8/10/12х160 мм 4932471244;"
    1 040 р.

    ";"
    В наличии
    5
    шт.
  ";https://spb.vseinstrumenti.ru/product/nabor-burov-sds-contractor-7-sht-5-6-8h110-mm-6-8-10-12h160-mm-4932471244-4731060/
код: 18613021;"Буры и долота RAKSP05 (5 шт; SDS+) Ryobi 5132004837";"
    954 р.

    ";"
    В наличии
    4
    шт.
  ";https://spb.vseinstrumenti.ru/product/bury-i-dolota-raksp05-5-sht-sds-ryobi-5132004837-1902124/
код: 15594037;Бур по бетону SDS-plus-5X (6-10 мм) 5 шт. Bosch 2608833911;"
    1 150 р.

    ";"
    В наличии
    8
    шт.
  ";https://spb.vseinstrumenti.ru/product/bur-po-betonu-sds-plus-5x-6-10-mm-5-sht-bosch-2608833911-788509/
код: 18583339;"Набор буров CONTRACTOR (5 шт; SDS+) Milwaukee 4932471242";"
    720 р.

    ";"
    В наличии
    3
    шт.
  ";https://spb.vseinstrumenti.ru/product/nabor-burov-contractor-5-sht-sds-milwaukee-4932471242-1921059/
код: 15457827;"Набор буров SDS-plus (5-12 мм; 8 шт.) Калибр 00000051984";"
    646 р.

    ";"
    В наличии
    3
    шт.
  ";https://spb.vseinstrumenti.ru/product/nabor-burov-sds-plus-5-12-mm-8-sht-kalibr-00000051984-944895/
код: 16141737;"Набор буров по бетону SDS-Plus (3 шт; 6-10х160 мм) Uragan 29311-H3";"
    162 р.

    ";"
    В наличии
    2
    шт.
  ";https://spb.vseinstrumenti.ru/product/nabor-burov-po-betonu-sds-plus-3-sht-6-10h160-mm-uragan-29311-h3-1235004/
код: 15724570;Набор буров SDS+ 7 шт. Milwaukee 4932352339;"
    2 300 р.

    ";"
    В наличии
    1
    шт.
  ";https://spb.vseinstrumenti.ru/product/nabor-burov-sds-7-sht-milwaukee-4932352339-879763/
код: 15967752;"Набор буров (6 шт; 6-10 мм; SDS-plus) Gigant G-11303";"
    389 р.

    ";"
    В наличии
    1
    шт.
  ";https://spb.vseinstrumenti.ru/product/nabor-burov-6-sht-6-10-mm-sds-plus-gigant-g-11303-1138888/
код: 16425328;Набор буров по бетону 5 предметов KENDO 11602073;"
    424 р.

    ";"
    В наличии
    1
    шт.
  ";https://spb.vseinstrumenti.ru/product/nabor-burov-po-betonu-5-predmetov-kendo-11602073-1495442/
код: 15930124;"Набор буров по бетону (6-10 мм; SDS-Plus; 3 шт.) GRAPHITE 57H570";"
    561 р.

    ";"
    В наличии
    13
    шт.
  ";https://spb.vseinstrumenti.ru/product/nabor-burov-po-betonu-6-10-mm-sds-plus-3-sht-graphite-57h570-1088726/
код: 19672480;Набор для установки подрозетников KRANZ SDS PLUS, 68 мм, 5 предметов в кейсе KR-91-0431;"
    2 808 р.

    ";"
    В наличии
    4
    шт.
  ";https://spb.vseinstrumenti.ru/product/nabor-dlya-ustanovki-podrozetnikov-kranz-sds-plus-68-mm-5-predmetov-v-kejse-kr-91-0431-2038055/
код: 16012982;Набор буров SDS-Plus 5 шт EDGE by PATRIOT 815010101;"
    1 122 р.

    ";"
    В наличии
    3
    шт.
  ";https://spb.vseinstrumenti.ru/product/nabor-burov-sds-plus-5-sht-edge-by-patriot-815010101-1339532/
код: 13539327;"Набор буров Robust Line 5 шт. (100х160 мм; SDS+; S4L) Bosch 2607019928";"
    2 686 р.

    ";"
    В наличии
    1
    шт.
  ";https://spb.vseinstrumenti.ru/product/nabor-burov-robust-line-5-sht-100h160-mm-sds-s4l-bosch-2607019928-530654/
код: 18583963;"Набор буров MX4 (7 шт; SDS+) Milwaukee 4932478627";"
    3 660 р.

    ";"
    В наличии
    1
    шт.
  ";https://spb.vseinstrumenti.ru/product/nabor-burov-mx4-7-sht-sds-milwaukee-4932478627-1921100/
код: 15836852;Набор буров по бетону в пластиковой кассете (2 режущие кромки, 4 предмета) Hardax 36-7-204;"
    173 р.

    ";"
    В наличии
    1
    шт.
  ";https://spb.vseinstrumenti.ru/product/nabor-burov-po-betonu-v-plastikovoj-kassete-2-rezhuschie-kromki-4-predmeta-hardax-36-7-204-909570/
код: 15967749;"Набор усиленных буров (17 шт; SDS-plus) Gigant G-11076";"
    1 599 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-usilennyh-burov-17-sht-sds-plus-gigant-g-11076-1138998/
код: 16247032;Набор долот 3 предмета 250 мм Inforce 11-01-664;"
    1 607 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-dolot-3-predmeta-250-mm-inforce-11-01-664-1518717/
код: 15739411;"Набор долот (3 шт; SDS-plus) AEG 4932352272";"
    2 341 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-dolot-3-sht-sds-plus-aeg-4932352272-865818/
код: 16421453;"Набор буров по железобетону (5 шт; 5-8 мм; SDS-plus) Inforce 11-01-639";"
    2 691 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-po-zhelezobetonu-5-sht-5-8-mm-sds-plus-inforce-11-01-639-1531635/
код: 16678952;Набор буров по бетону 6x110 мм SDS-plus 10 шт VIRA RAGE 531611;"
    444 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-po-betonu-6x110-mm-sds-plus-10-sht-vira-rage-531611-1630607/
код: 15604111;Набор буров и долот SDS-plus (13 предметов) Энкор 11000;"
    2 078 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-i-dolot-sds-plus-13-predmetov-enkor-11000-798768/
код: 26654594;Твердосплавный бур TE-CX M1, 6 шт HILTI 2151505;"
    3 948 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/tverdosplavnyj-bur-te-cx-m1-6-sht-hilti-2151505-7716826/
код: 20473234;"Набор буров в кейсе (12 шт; 5-14 мм; SDS-plus) KWB 240280";"
    1 590 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-v-kejse-12-sht-5-14-mm-sds-plus-kwb-240280-2159587/
код: 13654520;"Набор буров SDS-plus 8 шт. (5х50х110; 6х50х110; 8х50х110; 6х100х160; 8х100х160; 10х100х160; 8х150х210; 10х150х210 мм) Энкор 10998";"
    880 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-sds-plus-8-sht-5h50h110-6h50h110-8h50h110-6h100h160-8h100h160-10h100h160-8h150h210-10h150h210-mm-enkor-10998-61312/
код: 15088411;"Набор буров «МАСТЕР» по бетону (8 шт.; SDS-plus) ЗУБР 29315-H8";"
    1 027 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-master-po-betonu-8-sht-sds-plus-zubr-29315-h8-553971/
код: 15607976;"Набор буров по бетону SDS-plus Bionic Pro: 5, 6, 8x110 мм; 6, 8, 10, 12x160 мм Heller 16315";"
    1 520 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/nabor-burov-po-betonu-sds-plus-bionic-pro-5-6-8x110-mm-6-8-10-12x160-mm-heller-16315-833794/
код: 16726801;"Бур твердосплавный TE-C (6 шт; SDS-plus) Hilti 2224211";"
    960 р.

    ";Нет в наличии;https://spb.vseinstrumenti.ru/product/bur-tverdosplavnyj-te-c-6-sht-sds-plus-hilti-2224211-1637346/
